================================================================================================
H406b  WEEKEND EXTREME-SCALE random-noise hardening of ALL train samples (Fashion-MNIST)
================================================================================================
condition: n = ALL 6000 train samples,  K = 4,000,000 noisy copies/sample
           effective presentations target = 24,000,000,000 (~24.000e9)
           total_steps (at batch 4096) = 5,859,375
noise:     (x + 0.1*(2*rand-1)).clamp(0,1), labeled true class  |  EPS=0.1 PGD_STEPS=10
config:    SmallCNN width=32, SGD(lr=0.05,mom=0.9,wd=5e-4), SEED=0, device=cuda
           gpu = NVIDIA GeForce RTX 4090
           BATCH_START=4096 BATCH_MIN=128  CKPT_EVERY_SEC=300.0

BASELINE reference (n=0, no augmentation):
   clean_acc=0.8785  FGSM_ASR=0.9294  PGD_ASR=1.0000  vuln_PGD=1.0000
   vulnerable test subset = lowest 25% margin (500 samples)

PROGRESS SNAPSHOTS (each = a periodic eval during the long run):
   global_step      pct   batch  clean_acc   FGSM_ASR    PGD_ASR   vuln_PGD   elapsed_s
---------------------------------------------------------------------------------------
     1,256,943   21.45%    4096     0.8310     0.7876     0.9711     1.0000     85499.1
     1,261,357   21.53%    4096     0.8170     0.7509     0.9565     1.0000     85799.1
     1,265,772   21.60%    4096     0.8275     0.8024     0.9728     0.9880     86099.2
     1,270,187   21.68%    4096     0.8280     0.7711     0.9704     1.0000     86399.2
     1,274,602   21.75%    4096     0.8245     0.7793     0.9745     1.0000     86699.3
     1,279,016   21.83%    4096     0.8245     0.7993     0.9739     0.9959     86999.3
     1,283,430   21.90%    4096     0.8245     0.7726     0.9721     0.9960     87299.3
     1,287,845   21.98%    4096     0.8280     0.7736     0.9716     0.9959     87599.4
     1,289,046   22.00%    4096     0.8205     0.7788     0.9732     0.9958     87681.1
     1,293,461   22.08%    4096     0.8195     0.7767     0.9707     1.0000     87981.2
     1,297,876   22.15%    4096     0.8260     0.7863     0.9722     1.0000     88281.2
     1,302,290   22.23%    4096     0.8275     0.7710     0.9722     1.0000     88581.3
     1,306,705   22.30%    4096     0.8205     0.7605     0.9683     0.9958     88881.3
     1,311,119   22.38%    4096     0.8305     0.7911     0.9723     1.0000     89181.4
     1,315,534   22.45%    4096     0.8250     0.7721     0.9733     0.9960     89481.4
     1,319,949   22.53%    4096     0.8265     0.7852     0.9691     0.9961     89781.4
     1,324,363   22.60%    4096     0.8240     0.7506     0.9697     1.0000     90081.4
     1,328,778   22.68%    4096     0.8240     0.7828     0.9654     0.9877     90381.5
     1,333,193   22.75%    4096     0.8210     0.7741     0.9732     1.0000     90681.5
     1,337,607   22.83%    4096     0.8240     0.8004     0.9739     0.9960     90981.5
     1,342,022   22.90%    4096     0.8130     0.7749     0.9692     0.9872     91281.6
     1,346,437   22.98%    4096     0.8260     0.7730     0.9746     0.9920     91581.6
     1,347,639   23.00%    4096     0.8290     0.7557     0.9729     0.9921     91663.5
     1,352,054   23.08%    4096     0.8260     0.7676     0.9679     0.9919     91963.5
     1,356,469   23.15%    4096     0.8300     0.7867     0.9717     0.9961     92263.6
     1,360,884   23.23%    4096     0.8205     0.7855     0.9689     1.0000     92563.6
     1,365,298   23.30%    4096     0.8175     0.7908     0.9719     1.0000     92863.6
     1,369,713   23.38%    4096     0.8255     0.7783     0.9691     0.9919     93163.7
     1,374,127   23.45%    4096     0.8265     0.7949     0.9728     0.9960     93463.7
     1,378,541   23.53%    4096     0.8285     0.7755     0.9614     0.9920     93763.7
     1,382,956   23.60%    4096     0.8125     0.8117     0.9723     0.9917     94063.7
     1,387,371   23.68%    4096     0.7955     0.7498     0.8931     0.9587     94363.8
     1,391,786   23.75%    4096     0.8160     0.7855     0.9602     0.9959     94663.8
     1,396,201   23.83%    4096     0.8270     0.8210     0.9655     0.9962     94963.9
     1,400,616   23.90%    4096     0.8205     0.8257     0.9683     1.0000     95263.9
     1,405,030   23.98%    4096     0.8300     0.8199     0.9699     0.9962     95563.9
     1,406,232   24.00%    4096     0.8235     0.8209     0.9611     1.0000     95645.7
     1,410,647   24.08%    4096     0.8305     0.8116     0.9585     1.0000     95945.8
     1,415,062   24.15%    4096     0.8280     0.8001     0.9644     1.0000     96245.8
     1,419,477   24.23%    4096     0.8290     0.7859     0.9602     1.0000     96545.8
     1,423,891   24.30%    4096     0.8325     0.7796     0.9447     1.0000     96845.9
     1,428,307   24.38%    4096     0.8245     0.7774     0.9600     1.0000     97145.9
     1,432,721   24.45%    4096     0.8320     0.7849     0.9597     1.0000     97446.0
     1,437,135   24.53%    4096     0.8275     0.7764     0.9541     1.0000     97746.0
     1,441,550   24.60%    4096     0.8370     0.7915     0.9695     1.0000     98046.0
     1,445,964   24.68%    4096     0.8330     0.7767     0.9604     1.0000     98346.0
     1,450,379   24.75%    4096     0.8335     0.7918     0.9622     1.0000     98646.1
     1,454,794   24.83%    4096     0.8335     0.7672     0.9628     1.0000     98946.1
     1,459,208   24.90%    4096     0.8265     0.7816     0.9589     0.9960     99246.1
     1,463,623   24.98%    4096     0.8265     0.7792     0.9540     1.0000     99546.2
     1,464,825   25.00%    4096     0.8280     0.7838     0.9541     1.0000     99628.0
     1,469,240   25.08%    4096     0.8335     0.7810     0.9574     1.0000     99928.0
     1,473,655   25.15%    4096     0.8345     0.7849     0.9611     1.0000    100228.1
     1,478,070   25.23%    4096     0.8260     0.7821     0.9655     1.0000    100528.1
     1,482,485   25.30%    4096     0.8335     0.7822     0.9670     1.0000    100828.2
     1,486,900   25.38%    4096     0.8240     0.7791     0.9684     1.0000    101128.3
     1,491,315   25.45%    4096     0.8320     0.7825     0.9694     1.0000    101428.3
     1,495,729   25.53%    4096     0.8230     0.7904     0.9702     1.0000    101728.3
     1,500,144   25.60%    4096     0.8300     0.7723     0.9651     1.0000    102028.4
     1,504,559   25.68%    4096     0.8325     0.7772     0.9712     1.0000    102328.4
     1,508,973   25.75%    4096     0.8290     0.7895     0.9729     1.0000    102628.4
     1,513,388   25.83%    4096     0.8280     0.7844     0.9686     1.0000    102928.5
     1,517,803   25.90%    4096     0.8300     0.7831     0.9608     1.0000    103228.5
     1,522,218   25.98%    4096     0.8255     0.7880     0.9697     0.9959    103528.6
     1,523,418   26.00%    4096     0.8250     0.7848     0.9703     1.0000    103610.3
     1,527,833   26.08%    4096     0.8290     0.7907     0.9686     1.0000    103910.3
     1,532,247   26.15%    4096     0.8285     0.7942     0.9722     1.0000    104210.3
     1,536,661   26.23%    4096     0.8260     0.7742     0.9709     1.0000    104510.4
     1,541,076   26.30%    4096     0.8285     0.7882     0.9686     1.0000    104810.4
     1,545,491   26.38%    4096     0.8290     0.7949     0.9632     1.0000    105110.5
     1,549,906   26.45%    4096     0.8240     0.8052     0.9691     1.0000    105410.5
     1,554,321   26.53%    4096     0.8405     0.8001     0.9709     1.0000    105710.5
     1,558,736   26.60%    4096     0.8285     0.7797     0.9662     1.0000    106010.6
     1,563,151   26.68%    4096     0.8235     0.7863     0.9696     1.0000    106310.6
     1,567,565   26.75%    4096     0.8210     0.8185     0.9708     1.0000    106610.6
     1,571,980   26.83%    4096     0.8320     0.8011     0.9736     1.0000    106910.7
     1,576,395   26.90%    4096     0.8325     0.7970     0.9646     1.0000    107210.7
     1,580,810   26.98%    4096     0.8245     0.7932     0.9636     1.0000    107510.8
     1,582,011   27.00%    4096     0.8275     0.8054     0.9668     1.0000    107592.6
     1,586,426   27.08%    4096     0.8280     0.7947     0.9668     1.0000    107892.7
     1,590,841   27.15%    4096     0.8290     0.8058     0.9674     1.0000    108192.7
     1,595,256   27.23%    4096     0.8255     0.7947     0.9703     1.0000    108492.8
     1,599,671   27.30%    4096     0.8310     0.7990     0.9675     1.0000    108792.8
     1,604,086   27.38%    4096     0.8275     0.8054     0.9704     1.0000    109092.9
     1,608,501   27.45%    4096     0.8220     0.8011     0.9751     1.0000    109392.9
     1,612,916   27.53%    4096     0.8295     0.7896     0.9656     0.9963    109693.0
     1,617,331   27.60%    4096     0.8335     0.8014     0.9754     1.0000    109993.0
     1,621,745   27.68%    4096     0.8360     0.8068     0.9749     1.0000    110293.0
     1,626,160   27.75%    4096     0.8310     0.8032     0.9687     1.0000    110593.1
     1,630,575   27.83%    4096     0.8310     0.8020     0.9705     1.0000    110893.1
     1,634,990   27.90%    4096     0.8175     0.7817     0.9731     1.0000    111193.1
     1,639,405   27.98%    4096     0.8300     0.7873     0.9663     1.0000    111493.2
     1,640,604   28.00%    4096     0.8330     0.8007     0.9706     1.0000    111574.8
     1,645,018   28.07%    4096     0.8310     0.8020     0.9711     1.0000    111874.8
     1,649,432   28.15%    4096     0.8285     0.7972     0.9674     1.0000    112174.8
     1,653,846   28.23%    4096     0.8285     0.7984     0.9668     1.0000    112474.9
     1,658,261   28.30%    4096     0.8375     0.7928     0.9719     1.0000    112774.9
     1,662,676   28.38%    4096     0.8280     0.8001     0.9728     1.0000    113074.9
     1,667,091   28.45%    4096     0.8025     0.7209     0.9153     1.0000    113375.0
     1,671,506   28.53%    4096     0.8310     0.8014     0.9705     1.0000    113675.0
     1,675,921   28.60%    4096     0.8330     0.8085     0.9688     1.0000    113975.1
     1,680,334   28.68%    4096     0.8325     0.7904     0.9706     1.0000    114275.1
     1,684,749   28.75%    4096     0.8320     0.7987     0.9724     1.0000    114575.2
     1,689,163   28.83%    4096     0.8225     0.8109     0.9763     1.0000    114875.2
     1,693,578   28.90%    4096     0.8310     0.7732     0.9747     1.0000    115175.2
     1,697,993   28.98%    4096     0.8250     0.7958     0.9709     1.0000    115475.3
     1,699,197   29.00%    4096     0.8290     0.7979     0.9704     1.0000    115557.3
     1,703,612   29.07%    4096     0.8265     0.7877     0.9728     1.0000    115857.4
     1,708,027   29.15%    4096     0.8310     0.8020     0.9699     1.0000    116157.4
     1,712,441   29.23%    4096     0.8275     0.7903     0.9625     1.0000    116457.4
     1,716,856   29.30%    4096     0.8255     0.7971     0.9685     1.0000    116757.5
     1,721,271   29.38%    4096     0.8305     0.8019     0.9693     1.0000    117057.5
     1,725,685   29.45%    4096     0.8325     0.8006     0.9664     1.0000    117357.6
     1,730,100   29.53%    4096     0.8250     0.8036     0.9691     1.0000    117657.6
     1,734,514   29.60%    4096     0.8170     0.7987     0.9651     1.0000    117957.6
     1,738,929   29.68%    4096     0.8300     0.7861     0.9639     1.0000    118257.7
     1,743,343   29.75%    4096     0.8200     0.8006     0.9616     1.0000    118557.7
     1,747,758   29.83%    4096     0.8155     0.7817     0.9675     1.0000    118857.7
     1,752,173   29.90%    4096     0.8335     0.7996     0.9658     1.0000    119157.8
     1,756,587   29.98%    4096     0.8305     0.7935     0.9699     1.0000    119457.8
     1,757,790   30.00%    4096     0.8245     0.7993     0.9642     1.0000    119539.7
     1,762,205   30.07%    4096     0.8280     0.8001     0.9674     1.0000    119839.8
     1,766,620   30.15%    4096     0.8270     0.7914     0.9674     1.0000    120139.8
     1,771,034   30.23%    4096     0.8250     0.7933     0.9636     1.0000    120439.8
     1,775,449   30.30%    4096     0.8230     0.7849     0.9654     1.0000    120739.9
     1,779,864   30.38%    4096     0.8225     0.7805     0.9672     1.0000    121039.9
     1,784,278   30.45%    4096     0.8305     0.7965     0.9699     1.0000    121339.9
     1,788,692   30.53%    4096     0.8265     0.7895     0.9643     1.0000    121640.0
     1,793,107   30.60%    4096     0.8020     0.6615     0.9183     0.9784    121940.0
     1,797,522   30.68%    4096     0.8325     0.7916     0.9646     1.0000    122240.0
     1,801,937   30.75%    4096     0.8245     0.7902     0.9594     1.0000    122540.1
     1,806,351   30.83%    4096     0.8285     0.8117     0.9698     1.0000    122840.1
     1,810,765   30.90%    4096     0.8235     0.7717     0.8834     0.9876    123140.1
     1,815,179   30.98%    4096     0.8300     0.7729     0.8837     0.9839    123440.1
     1,816,383   31.00%    4096     0.8260     0.7857     0.8789     0.9837    123522.1
     1,820,798   31.07%    4096     0.8220     0.7871     0.8856     0.9878    123822.2
     1,825,213   31.15%    4096     0.8305     0.7754     0.8862     0.9882    124122.2
     1,829,627   31.23%    4096     0.8245     0.7799     0.8775     0.9845    124422.2
     1,834,041   31.30%    4096     0.8205     0.7757     0.8842     0.9877    124722.2
     1,838,456   31.38%    4096     0.8210     0.7747     0.8855     0.9960    125022.2
     1,842,871   31.45%    4096     0.8145     0.7827     0.8760     0.9876    125322.3
     1,847,286   31.53%    4096     0.8235     0.7614     0.8810     0.9917    125622.4
     1,851,700   31.60%    4096     0.8235     0.7772     0.8780     0.9922    125922.3
     1,856,115   31.68%    4096     0.8145     0.7520     0.8717     0.9835    126222.4
     1,860,530   31.75%    4096     0.8235     0.7559     0.8743     1.0000    126522.4
     1,864,945   31.83%    4096     0.8125     0.7274     0.8702     0.9791    126822.5
     1,869,359   31.90%    4096     0.8285     0.7502     0.8775     0.9880    127122.5
     1,873,774   31.98%    4096     0.8265     0.7737     0.8845     0.9922    127422.5
     1,874,976   32.00%    4096     0.8200     0.7713     0.8738     0.9960    127504.4
     1,879,391   32.07%    4096     0.8240     0.7615     0.8708     0.9880    127804.5
     1,883,805   32.15%    4096     0.8285     0.7719     0.8763     0.9921    128104.5
     1,888,219   32.23%    4096     0.8270     0.7642     0.8742     0.9882    128404.5
     1,892,634   32.30%    4096     0.7875     0.7340     0.8616     0.9867    128704.5
     1,897,048   32.38%    4096     0.8265     0.7743     0.8802     0.9879    129004.5
     1,901,463   32.45%    4096     0.8220     0.7682     0.8765     0.9877    129304.6
     1,905,878   32.53%    4096     0.8260     0.7688     0.8826     0.9920    129604.6
     1,910,293   32.60%    4096     0.8065     0.7223     0.8679     0.9873    129904.6
     1,914,707   32.68%    4096     0.8110     0.7417     0.8755     0.9917    130204.6
     1,919,122   32.75%    4096     0.8155     0.7664     0.8835     0.9876    130504.7
     1,923,537   32.83%    4096     0.8155     0.7664     0.8768     0.9916    130804.7
     1,927,952   32.90%    4096     0.8195     0.7517     0.8865     0.9959    131104.8
     1,932,367   32.98%    4096     0.8195     0.7566     0.8780     0.9918    131404.8
     1,933,569   33.00%    4096     0.8150     0.7540     0.8798     0.9876    131486.7
     1,937,984   33.07%    4096     0.8175     0.7743     0.8783     0.9839    131786.7
     1,942,399   33.15%    4096     0.8205     0.7556     0.8806     0.9960    132086.8
     1,946,814   33.23%    4096     0.8200     0.7561     0.8823     0.9794    132386.8
     1,951,229   33.30%    4096     0.8200     0.7506     0.8811     0.9919    132686.9
     1,955,644   33.38%    4096     0.8165     0.7630     0.8794     0.9877    132987.0
     1,960,059   33.45%    4096     0.8230     0.7600     0.8761     0.9757    133287.0
     1,964,474   33.53%    4096     0.8220     0.7816     0.8832     0.9961    133587.0
     1,968,888   33.60%    4096     0.8290     0.7654     0.8752     0.9961    133887.0
     1,973,302   33.68%    4096     0.8260     0.7682     0.8765     0.9803    134187.0
     1,977,717   33.75%    4096     0.8220     0.7737     0.8850     0.9959    134487.1
     1,982,132   33.83%    4096     0.8155     0.7627     0.8731     0.9793    134787.1
     1,986,547   33.90%    4096     0.8165     0.7495     0.8653     0.9760    135087.1
     1,990,961   33.98%    4096     0.8240     0.7803     0.8823     0.9961    135387.1
     1,992,162   34.00%    4096     0.8225     0.7660     0.8766     0.9880    135469.0
     1,996,577   34.07%    4096     0.8140     0.7789     0.8790     0.9921    135769.0
     2,000,992   34.15%    4096     0.8220     0.7597     0.8790     0.9879    136069.1
     2,005,407   34.23%    4096     0.8205     0.7709     0.8854     0.9878    136369.1
     2,009,822   34.30%    4096     0.8250     0.7794     0.8818     0.9922    136669.2
     2,014,236   34.38%    4096     0.8195     0.7773     0.8768     0.9838    136969.2
     2,018,651   34.45%    4096     0.8230     0.7716     0.8761     1.0000    137269.2
     2,023,066   34.53%    4096     0.8175     0.7713     0.8765     0.9880    137569.3
     2,027,482   34.60%    4096     0.8300     0.7807     0.8801     0.9962    137869.3
     2,031,895   34.68%    4096     0.8215     0.7669     0.8795     0.9878    138169.3
     2,036,310   34.75%    4096     0.8165     0.7765     0.8849     1.0000    138469.3
     2,040,724   34.83%    4096     0.8230     0.7722     0.8834     1.0000    138769.3
     2,045,139   34.90%    4096     0.8200     0.7713     0.8750     0.9918    139069.4
     2,049,554   34.98%    4096     0.8220     0.7847     0.8838     0.9960    139369.5
     2,050,755   35.00%    4096     0.8215     0.7748     0.8752     0.9881    139451.3
     2,055,169   35.07%    4096     0.8190     0.7643     0.8779     0.9959    139751.3
     2,059,583   35.15%    4096     0.8240     0.7737     0.8774     0.9959    140051.3
     2,063,998   35.23%    4096     0.8200     0.7555     0.8787     0.9831    140351.3
     2,068,412   35.30%    4096     0.8190     0.7753     0.8742     0.9883    140651.3
     2,072,827   35.38%    4096     0.8200     0.7726     0.8744     0.9834    140951.4
     2,077,241   35.45%    4096     0.8280     0.7826     0.8774     0.9839    141251.4
     2,081,655   35.53%    4096     0.8005     0.7414     0.8632     0.9835    141551.4
     2,086,069   35.60%    4096     0.8270     0.7684     0.8706     0.9920    141851.4
     2,090,484   35.68%    4096     0.8290     0.7786     0.8824     0.9922    142151.5
     2,094,898   35.75%    4096     0.8250     0.7752     0.8764     0.9923    142451.5
     2,099,313   35.83%    4096     0.8150     0.7485     0.8761     0.9881    142751.6
     2,103,728   35.90%    4096     0.8190     0.7814     0.8858     0.9921    143051.6
     2,108,143   35.98%    4096     0.8235     0.7735     0.8774     0.9919    143351.7
     2,109,348   36.00%    4096     0.8135     0.7695     0.8777     0.9959    143433.8
     2,113,762   36.07%    4096     0.8225     0.7745     0.8784     0.9880    143733.8
     2,118,177   36.15%    4096     0.8205     0.7538     0.8769     0.9754    144033.9
     2,122,592   36.23%    4096     0.8215     0.7724     0.8764     0.9837    144333.9
     2,127,006   36.30%    4096     0.8140     0.7715     0.8747     0.9834    144633.9
     2,131,421   36.38%    4096     0.8255     0.7777     0.8746     0.9918    144933.9
     2,135,835   36.45%    4096     0.8205     0.7654     0.8732     0.9839    145234.0
     2,140,250   36.53%    4096     0.8265     0.7629     0.8808     0.9923    145534.0
     2,144,664   36.60%    4096     0.8175     0.7768     0.8765     0.9876    145834.0
     2,149,079   36.68%    4096     0.8135     0.7603     0.8679     0.9874    146134.1
     2,153,494   36.75%    4096     0.8200     0.7829     0.8762     0.9918    146434.2
     2,157,909   36.83%    4096     0.8190     0.7650     0.8748     0.9798    146734.2
     2,162,323   36.90%    4096     0.8255     0.7813     0.8770     0.9922    147034.2
     2,166,737   36.98%    4096     0.8215     0.7730     0.8862     1.0000    147334.3
     2,167,941   37.00%    4096     0.8230     0.7710     0.8827     0.9920    147416.3
     2,172,356   37.07%    4096     0.8245     0.7653     0.8842     0.9918    147716.3
     2,176,770   37.15%    4096     0.8210     0.7667     0.8819     1.0000    148016.4
     2,181,185   37.23%    4096     0.8205     0.7928     0.8836     0.9918    148316.4
     2,185,600   37.30%    4096     0.8225     0.7635     0.8815     0.9875    148616.5
     2,190,014   37.38%    4096     0.8185     0.7581     0.8876     0.9960    148916.5
     2,194,429   37.45%    4096     0.8225     0.7848     0.8821     0.9959    149216.6
     2,198,843   37.53%    4096     0.8205     0.7697     0.8806     0.9958    149516.6
     2,203,257   37.60%    4096     0.8200     0.7701     0.8835     0.9959    149816.6
     2,207,671   37.68%    4096     0.8160     0.7751     0.8793     0.9873    150116.6
     2,212,085   37.75%    4096     0.8190     0.7613     0.8712     0.9878    150416.6
     2,216,500   37.83%    4096     0.8090     0.7614     0.8789     0.9913    150716.7
     2,220,915   37.90%    4096     0.8205     0.7837     0.8830     0.9839    151016.7
     2,225,329   37.98%    4096     0.8205     0.7898     0.8836     0.9837    151316.7
     2,226,534   38.00%    4096     0.8070     0.7683     0.8798     0.9825    151398.8
     2,230,949   38.07%    4096     0.8105     0.7674     0.8816     0.9829    151698.8
     2,235,363   38.15%    4096     0.8125     0.7692     0.8806     0.9830    151998.9
     2,239,778   38.23%    4096     0.8090     0.7756     0.8850     0.9869    152298.9
     2,244,193   38.30%    4096     0.8010     0.7628     0.8808     0.9825    152598.9
     2,248,608   38.38%    4096     0.8095     0.7746     0.8796     0.9872    152899.0
     2,253,023   38.45%    4096     0.8060     0.7550     0.8772     0.9870    153199.0
     2,257,437   38.53%    4096     0.8120     0.7672     0.8812     0.9877    153499.1
     2,261,852   38.60%    4096     0.8105     0.7773     0.8785     0.9916    153799.1
     2,266,266   38.68%    4096     0.8140     0.7826     0.8888     0.9917    154099.1
     2,270,680   38.75%    4096     0.8120     0.7808     0.8849     0.9876    154399.1
     2,275,095   38.83%    4096     0.8005     0.7714     0.8863     0.9956    154699.2
     2,279,510   38.90%    4096     0.8025     0.7676     0.8785     0.9864    154999.2
     2,283,925   38.98%    4096     0.8100     0.7772     0.8846     0.9871    155299.3
     2,285,127   39.00%    4096     0.7985     0.7740     0.8798     0.9864    155381.1
     2,289,541   39.07%    4096     0.8055     0.7592     0.8833     0.9912    155681.2
     2,293,956   39.15%    4096     0.7875     0.7917     0.8870     0.9956    155981.2
     2,298,370   39.23%    4096     0.7945     0.7716     0.8760     0.9863    156281.2
     2,302,784   39.30%    4096     0.8030     0.7746     0.8829     0.9914    156581.2
     2,307,198   39.38%    4096     0.8080     0.7605     0.8818     0.9871    156881.2
     2,311,612   39.45%    4096     0.8175     0.7829     0.8813     0.9873    157181.3
     2,316,025   39.53%    4096     0.8065     0.7768     0.8797     0.9867    157481.3
     2,320,439   39.60%    4096     0.8100     0.7827     0.8870     0.9917    157781.3
     2,324,854   39.68%    4096     0.8105     0.7816     0.8809     0.9915    158081.4
     2,329,268   39.75%    4096     0.8055     0.7945     0.8827     0.9915    158381.4
     2,333,682   39.83%    4096     0.8080     0.7778     0.8824     0.9914    158681.5
     2,338,096   39.90%    4096     0.8075     0.7789     0.8848     0.9875    158981.5
     2,342,511   39.98%    4096     0.8095     0.7746     0.8857     0.9915    159281.5
     2,343,720   40.00%    4096     0.8050     0.7727     0.8826     0.9867    159363.9
     2,348,135   40.07%    4096     0.8090     0.7485     0.8826     0.9955    159663.9
     2,352,549   40.15%    4096     0.8070     0.7856     0.8841     0.9912    159964.0
     2,356,964   40.23%    4096     0.8080     0.7698     0.8830     0.9873    160264.0
     2,361,378   40.30%    4096     0.8060     0.7798     0.8865     0.9914    160564.0
     2,365,792   40.38%    4096     0.8020     0.7718     0.9009     1.0000    160864.0
     2,370,207   40.45%    4096     0.8100     0.7765     0.8889     0.9958    161164.1
     2,374,622   40.53%    4096     0.8120     0.7826     0.8830     0.9915    161464.1
     2,379,037   40.60%    4096     0.8145     0.7624     0.8828     0.9873    161764.2
     2,383,452   40.68%    4096     0.8105     0.7835     0.8828     0.9830    162064.2
     2,387,867   40.75%    4096     0.7895     0.7752     0.8809     0.9908    162364.3
     2,392,282   40.83%    4096     0.7940     0.7651     0.8929     0.9956    162664.3
     2,396,697   40.90%    4096     0.8085     0.7792     0.8850     0.9913    162964.4
     2,401,112   40.98%    4096     0.8020     0.7600     0.8797     0.9910    163264.4
     2,402,313   41.00%    4096     0.8140     0.7654     0.8882     0.9915    163346.2
     2,406,728   41.07%    4096     0.8055     0.7616     0.8808     0.9911    163646.2
     2,411,143   41.15%    4096     0.8160     0.7708     0.8836     0.9874    163946.2
     2,415,557   41.23%    4096     0.8045     0.7651     0.8769     0.9867    164246.2
     2,419,972   41.30%    4096     0.8045     0.7775     0.8900     0.9911    164546.3
     2,424,387   41.38%    4096     0.8095     0.7851     0.8919     0.9958    164846.3
     2,428,802   41.45%    4096     0.8065     0.7601     0.8841     0.9912    165146.3
     2,433,217   41.53%    4096     0.8085     0.7650     0.8874     0.9913    165446.4
     2,437,632   41.60%    4096     0.8100     0.7765     0.8858     0.9912    165746.4
     2,442,047   41.68%    4096     0.8135     0.7757     0.8888     0.9872    166046.5
     2,446,462   41.75%    4096     0.8090     0.7689     0.8850     0.9912    166346.5
     2,450,877   41.83%    4096     0.8040     0.7724     0.8868     0.9911    166646.6
     2,455,292   41.90%    4096     0.8045     0.7657     0.8888     0.9956    166946.6
     2,459,707   41.98%    4096     0.8130     0.7768     0.8825     0.9919    167246.7
     2,460,906   42.00%    4096     0.8105     0.7650     0.8859     0.9915    167328.3
     2,465,321   42.07%    4096     0.8010     0.7653     0.8814     0.9868    167628.4
     2,469,736   42.15%    4096     0.8050     0.7677     0.8801     0.9915    167928.4
     2,474,151   42.23%    4096     0.8145     0.7858     0.8907     0.9917    168228.5
     2,478,565   42.30%    4096     0.8115     0.7776     0.8872     0.9917    168528.5
     2,482,980   42.38%    4096     0.8125     0.7828     0.8825     0.9917    168828.6
     2,487,394   42.45%    4096     0.8105     0.7761     0.8865     0.9914    169128.6
     2,491,808   42.53%    4096     0.8120     0.7697     0.8849     0.9915    169428.7
     2,496,222   42.60%    4096     0.8085     0.7811     0.8905     0.9915    169728.7
     2,500,637   42.68%    4096     0.8075     0.7430     0.8799     0.9872    170028.8
     2,505,051   42.75%    4096     0.8110     0.7774     0.8915     0.9913    170328.8
     2,509,465   42.83%    4096     0.8060     0.7823     0.8865     0.9912    170628.8
     2,513,880   42.90%    4096     0.8140     0.7740     0.8876     0.9915    170928.8
     2,518,295   42.98%    4096     0.8050     0.7671     0.8807     0.9833    171228.8
     2,519,499   43.00%    4096     0.8100     0.7716     0.8821     0.9915    171310.9
     2,523,913   43.07%    4096     0.8100     0.7630     0.8932     0.9915    171610.9
     2,528,327   43.15%    4096     0.8100     0.7735     0.8827     0.9871    171910.9
     2,532,741   43.23%    4096     0.8045     0.7899     0.8844     0.9915    172210.9
     2,537,156   43.30%    4096     0.8040     0.7811     0.8943     0.9917    172511.0
     2,541,570   43.38%    4096     0.8085     0.7724     0.8868     0.9917    172811.0
     2,545,985   43.45%    4096     0.8025     0.7695     0.8816     0.9911    173111.0
     2,550,400   43.53%    4096     0.8095     0.7727     0.8876     0.9913    173411.1
     2,554,814   43.60%    4096     0.8110     0.7787     0.8853     0.9872    173711.1
     2,559,228   43.68%    4096     0.8115     0.7770     0.8866     0.9871    174011.1
     2,563,643   43.75%    4096     0.8130     0.7688     0.8764     0.9876    174311.2
     2,568,057   43.83%    4096     0.8080     0.7754     0.8824     0.9914    174611.2
     2,572,472   43.90%    4096     0.8085     0.7743     0.8868     0.9913    174911.3
     2,576,887   43.98%    4096     0.8120     0.7771     0.8842     0.9916    175211.3
     2,578,092   44.00%    4096     0.8015     0.7617     0.8883     0.9908    175293.4
     2,582,507   44.07%    4096     0.8120     0.7814     0.8805     0.9915    175593.4
     2,586,922   44.15%    4096     0.8095     0.7764     0.8882     0.9914    175893.5
     2,591,336   44.23%    4096     0.8100     0.7704     0.8840     0.9915    176193.5
     2,595,751   44.30%    4096     0.8100     0.7716     0.8870     0.9915    176493.6
     2,600,165   44.38%    4096     0.8045     0.7613     0.8906     0.9912    176793.6
     2,604,580   44.45%    4096     0.8105     0.7705     0.8803     0.9874    177093.7
     2,608,995   44.53%    4096     0.8110     0.7725     0.8878     0.9916    177393.7
     2,613,409   44.60%    4096     0.8095     0.7708     0.8863     0.9914    177693.7
     2,617,824   44.68%    4096     0.8135     0.7769     0.8875     0.9919    177993.8
     2,622,239   44.75%    4096     0.8140     0.7899     0.8888     0.9918    178293.8
     2,626,653   44.83%    4096     0.8120     0.7728     0.8873     0.9871    178593.8
     2,631,068   44.90%    4096     0.8145     0.7723     0.8901     0.9917    178893.9
     2,635,482   44.98%    4096     0.8050     0.7845     0.8882     0.9913    179193.9
     2,636,685   45.00%    4096     0.8110     0.7750     0.8835     0.9957    179275.9
     2,641,100   45.07%    4096     0.8155     0.7609     0.8909     0.9916    179575.9
     2,645,514   45.15%    4096     0.8135     0.7744     0.8881     0.9917    179875.9
     2,649,929   45.23%    4096     0.8050     0.7727     0.8851     0.9865    180176.0
     2,654,343   45.30%    4096     0.8095     0.7721     0.8863     0.9957    180476.0
     2,658,757   45.38%    4096     0.8110     0.7645     0.8816     0.9875    180776.0
     2,663,171   45.45%    4096     0.8065     0.7619     0.8841     0.9911    181076.0
